"trial_type","trial_number","key_pressed","correctness","RT","picture","key1","key2","f","j","expected","Mapping","startDate","startTime","age","gender","handedness","education","languages","comments","endTime","timeSpent","experiment_id",
"main","4","f","correct","3096","images/large_stimulus.jpg","f","j","large","small","large","incompatible","Tue Jul 21 2020 20:24:08 GMT+0200 (Mitteleuropäische Sommerzeit)","1595355848787","22","male","right","Graduated High School","german","","1595356571845","12.050966666666667","INSERT_A_NUMBER",
"main","5","f","correct","2935","images/large_stimulus.jpg","f","j","large","small","large","incompatible","Tue Jul 21 2020 20:24:08 GMT+0200 (Mitteleuropäische Sommerzeit)","1595355848787","22","male","right","Graduated High School","german","","1595356571845","12.050966666666667","INSERT_A_NUMBER",
"main","6","j","correct","2945","images/small_stimulus.jpg","f","j","large","small","small","incompatible","Tue Jul 21 2020 20:24:08 GMT+0200 (Mitteleuropäische Sommerzeit)","1595355848787","22","male","right","Graduated High School","german","","1595356571845","12.050966666666667","INSERT_A_NUMBER",
"main","7","j","correct","3059","images/small_stimulus.jpg","f","j","large","small","small","incompatible","Tue Jul 21 2020 20:24:08 GMT+0200 (Mitteleuropäische Sommerzeit)","1595355848787","22","male","right","Graduated High School","german","","1595356571845","12.050966666666667","INSERT_A_NUMBER",
"main","8","f","correct","2975","images/large_stimulus.jpg","f","j","large","small","large","incompatible","Tue Jul 21 2020 20:24:08 GMT+0200 (Mitteleuropäische Sommerzeit)","1595355848787","22","male","right","Graduated High School","german","","1595356571845","12.050966666666667","INSERT_A_NUMBER",
"main","9","f","correct","2984","images/large_stimulus.jpg","f","j","large","small","large","incompatible","Tue Jul 21 2020 20:24:08 GMT+0200 (Mitteleuropäische Sommerzeit)","1595355848787","22","male","right","Graduated High School","german","","1595356571845","12.050966666666667","INSERT_A_NUMBER",
"main","10","f","correct","2979","images/large_stimulus.jpg","f","j","large","small","large","incompatible","Tue Jul 21 2020 20:24:08 GMT+0200 (Mitteleuropäische Sommerzeit)","1595355848787","22","male","right","Graduated High School","german","","1595356571845","12.050966666666667","INSERT_A_NUMBER",
"main","11","j","correct","2977","images/small_stimulus.jpg","f","j","large","small","small","incompatible","Tue Jul 21 2020 20:24:08 GMT+0200 (Mitteleuropäische Sommerzeit)","1595355848787","22","male","right","Graduated High School","german","","1595356571845","12.050966666666667","INSERT_A_NUMBER",
"main","12","j","correct","2952","images/small_stimulus.jpg","f","j","large","small","small","incompatible","Tue Jul 21 2020 20:24:08 GMT+0200 (Mitteleuropäische Sommerzeit)","1595355848787","22","male","right","Graduated High School","german","","1595356571845","12.050966666666667","INSERT_A_NUMBER",
"main","13","j","correct","2966","images/small_stimulus.jpg","f","j","large","small","small","incompatible","Tue Jul 21 2020 20:24:08 GMT+0200 (Mitteleuropäische Sommerzeit)","1595355848787","22","male","right","Graduated High School","german","","1595356571845","12.050966666666667","INSERT_A_NUMBER",
"main","14","f","correct","2981","images/large_stimulus.jpg","f","j","large","small","large","incompatible","Tue Jul 21 2020 20:24:08 GMT+0200 (Mitteleuropäische Sommerzeit)","1595355848787","22","male","right","Graduated High School","german","","1595356571845","12.050966666666667","INSERT_A_NUMBER",
"main","15","j","correct","2934","images/small_stimulus.jpg","f","j","large","small","small","incompatible","Tue Jul 21 2020 20:24:08 GMT+0200 (Mitteleuropäische Sommerzeit)","1595355848787","22","male","right","Graduated High School","german","","1595356571845","12.050966666666667","INSERT_A_NUMBER",
"main","16","j","correct","2958","images/small_stimulus.jpg","f","j","large","small","small","incompatible","Tue Jul 21 2020 20:24:08 GMT+0200 (Mitteleuropäische Sommerzeit)","1595355848787","22","male","right","Graduated High School","german","","1595356571845","12.050966666666667","INSERT_A_NUMBER",
"main","17","f","correct","2926","images/large_stimulus.jpg","f","j","large","small","large","incompatible","Tue Jul 21 2020 20:24:08 GMT+0200 (Mitteleuropäische Sommerzeit)","1595355848787","22","male","right","Graduated High School","german","","1595356571845","12.050966666666667","INSERT_A_NUMBER",
"main","18","f","correct","2905","images/large_stimulus.jpg","f","j","large","small","large","incompatible","Tue Jul 21 2020 20:24:08 GMT+0200 (Mitteleuropäische Sommerzeit)","1595355848787","22","male","right","Graduated High School","german","","1595356571845","12.050966666666667","INSERT_A_NUMBER",
"main","19","f","correct","3021","images/large_stimulus.jpg","f","j","large","small","large","incompatible","Tue Jul 21 2020 20:24:08 GMT+0200 (Mitteleuropäische Sommerzeit)","1595355848787","22","male","right","Graduated High School","german","","1595356571845","12.050966666666667","INSERT_A_NUMBER",
"main","20","j","correct","3006","images/small_stimulus.jpg","f","j","large","small","small","incompatible","Tue Jul 21 2020 20:24:08 GMT+0200 (Mitteleuropäische Sommerzeit)","1595355848787","22","male","right","Graduated High School","german","","1595356571845","12.050966666666667","INSERT_A_NUMBER",
"main","21","f","correct","2957","images/large_stimulus.jpg","f","j","large","small","large","incompatible","Tue Jul 21 2020 20:24:08 GMT+0200 (Mitteleuropäische Sommerzeit)","1595355848787","22","male","right","Graduated High School","german","","1595356571845","12.050966666666667","INSERT_A_NUMBER",
"main","22","j","correct","2996","images/small_stimulus.jpg","f","j","large","small","small","incompatible","Tue Jul 21 2020 20:24:08 GMT+0200 (Mitteleuropäische Sommerzeit)","1595355848787","22","male","right","Graduated High School","german","","1595356571845","12.050966666666667","INSERT_A_NUMBER",
"main","23","f","correct","3064","images/large_stimulus.jpg","f","j","large","small","large","incompatible","Tue Jul 21 2020 20:24:08 GMT+0200 (Mitteleuropäische Sommerzeit)","1595355848787","22","male","right","Graduated High School","german","","1595356571845","12.050966666666667","INSERT_A_NUMBER",
"main","24","f","correct","2978","images/large_stimulus.jpg","f","j","large","small","large","incompatible","Tue Jul 21 2020 20:24:08 GMT+0200 (Mitteleuropäische Sommerzeit)","1595355848787","22","male","right","Graduated High School","german","","1595356571845","12.050966666666667","INSERT_A_NUMBER",
"main","25","f","correct","2952","images/large_stimulus.jpg","f","j","large","small","large","incompatible","Tue Jul 21 2020 20:24:08 GMT+0200 (Mitteleuropäische Sommerzeit)","1595355848787","22","male","right","Graduated High School","german","","1595356571845","12.050966666666667","INSERT_A_NUMBER",
"main","26","f","correct","2976","images/large_stimulus.jpg","f","j","large","small","large","incompatible","Tue Jul 21 2020 20:24:08 GMT+0200 (Mitteleuropäische Sommerzeit)","1595355848787","22","male","right","Graduated High School","german","","1595356571845","12.050966666666667","INSERT_A_NUMBER",
"main","27","j","correct","2921","images/small_stimulus.jpg","f","j","large","small","small","incompatible","Tue Jul 21 2020 20:24:08 GMT+0200 (Mitteleuropäische Sommerzeit)","1595355848787","22","male","right","Graduated High School","german","","1595356571845","12.050966666666667","INSERT_A_NUMBER",
"main","28","f","correct","2870","images/large_stimulus.jpg","f","j","large","small","large","incompatible","Tue Jul 21 2020 20:24:08 GMT+0200 (Mitteleuropäische Sommerzeit)","1595355848787","22","male","right","Graduated High School","german","","1595356571845","12.050966666666667","INSERT_A_NUMBER",
"main","29","j","correct","2888","images/small_stimulus.jpg","f","j","large","small","small","incompatible","Tue Jul 21 2020 20:24:08 GMT+0200 (Mitteleuropäische Sommerzeit)","1595355848787","22","male","right","Graduated High School","german","","1595356571845","12.050966666666667","INSERT_A_NUMBER",
"main","30","j","correct","2894","images/small_stimulus.jpg","f","j","large","small","small","incompatible","Tue Jul 21 2020 20:24:08 GMT+0200 (Mitteleuropäische Sommerzeit)","1595355848787","22","male","right","Graduated High School","german","","1595356571845","12.050966666666667","INSERT_A_NUMBER",
"main","31","j","correct","2862","images/small_stimulus.jpg","f","j","large","small","small","incompatible","Tue Jul 21 2020 20:24:08 GMT+0200 (Mitteleuropäische Sommerzeit)","1595355848787","22","male","right","Graduated High School","german","","1595356571845","12.050966666666667","INSERT_A_NUMBER",
"main","32","j","correct","2884","images/small_stimulus.jpg","f","j","large","small","small","incompatible","Tue Jul 21 2020 20:24:08 GMT+0200 (Mitteleuropäische Sommerzeit)","1595355848787","22","male","right","Graduated High School","german","","1595356571845","12.050966666666667","INSERT_A_NUMBER",
"main","33","f","correct","2961","images/large_stimulus.jpg","f","j","large","small","large","incompatible","Tue Jul 21 2020 20:24:08 GMT+0200 (Mitteleuropäische Sommerzeit)","1595355848787","22","male","right","Graduated High School","german","","1595356571845","12.050966666666667","INSERT_A_NUMBER",
"main","34","f","correct","3124","images/large_stimulus.jpg","f","j","large","small","large","incompatible","Tue Jul 21 2020 20:24:08 GMT+0200 (Mitteleuropäische Sommerzeit)","1595355848787","22","male","right","Graduated High School","german","","1595356571845","12.050966666666667","INSERT_A_NUMBER",
"main","35","j","correct","3103","images/small_stimulus.jpg","f","j","large","small","small","incompatible","Tue Jul 21 2020 20:24:08 GMT+0200 (Mitteleuropäische Sommerzeit)","1595355848787","22","male","right","Graduated High School","german","","1595356571845","12.050966666666667","INSERT_A_NUMBER",
"main","36","f","correct","2960","images/large_stimulus.jpg","f","j","large","small","large","incompatible","Tue Jul 21 2020 20:24:08 GMT+0200 (Mitteleuropäische Sommerzeit)","1595355848787","22","male","right","Graduated High School","german","","1595356571845","12.050966666666667","INSERT_A_NUMBER",
"main","37","j","correct","2948","images/small_stimulus.jpg","f","j","large","small","small","incompatible","Tue Jul 21 2020 20:24:08 GMT+0200 (Mitteleuropäische Sommerzeit)","1595355848787","22","male","right","Graduated High School","german","","1595356571845","12.050966666666667","INSERT_A_NUMBER",
"main","38","f","correct","2913","images/large_stimulus.jpg","f","j","large","small","large","incompatible","Tue Jul 21 2020 20:24:08 GMT+0200 (Mitteleuropäische Sommerzeit)","1595355848787","22","male","right","Graduated High School","german","","1595356571845","12.050966666666667","INSERT_A_NUMBER",
"main","39","j","correct","2904","images/small_stimulus.jpg","f","j","large","small","small","incompatible","Tue Jul 21 2020 20:24:08 GMT+0200 (Mitteleuropäische Sommerzeit)","1595355848787","22","male","right","Graduated High School","german","","1595356571845","12.050966666666667","INSERT_A_NUMBER",
"main","40","f","correct","2932","images/large_stimulus.jpg","f","j","large","small","large","incompatible","Tue Jul 21 2020 20:24:08 GMT+0200 (Mitteleuropäische Sommerzeit)","1595355848787","22","male","right","Graduated High School","german","","1595356571845","12.050966666666667","INSERT_A_NUMBER",
"main","41","j","correct","2906","images/small_stimulus.jpg","f","j","large","small","small","incompatible","Tue Jul 21 2020 20:24:08 GMT+0200 (Mitteleuropäische Sommerzeit)","1595355848787","22","male","right","Graduated High School","german","","1595356571845","12.050966666666667","INSERT_A_NUMBER",
"main","42","f","correct","2963","images/large_stimulus.jpg","f","j","large","small","large","incompatible","Tue Jul 21 2020 20:24:08 GMT+0200 (Mitteleuropäische Sommerzeit)","1595355848787","22","male","right","Graduated High School","german","","1595356571845","12.050966666666667","INSERT_A_NUMBER",
"main","43","j","correct","3012","images/small_stimulus.jpg","f","j","large","small","small","incompatible","Tue Jul 21 2020 20:24:08 GMT+0200 (Mitteleuropäische Sommerzeit)","1595355848787","22","male","right","Graduated High School","german","","1595356571845","12.050966666666667","INSERT_A_NUMBER",
"main","44","j","correct","2890","images/small_stimulus.jpg","f","j","large","small","small","incompatible","Tue Jul 21 2020 20:24:08 GMT+0200 (Mitteleuropäische Sommerzeit)","1595355848787","22","male","right","Graduated High School","german","","1595356571845","12.050966666666667","INSERT_A_NUMBER",
"main","45","f","correct","2960","images/large_stimulus.jpg","f","j","large","small","large","incompatible","Tue Jul 21 2020 20:24:08 GMT+0200 (Mitteleuropäische Sommerzeit)","1595355848787","22","male","right","Graduated High School","german","","1595356571845","12.050966666666667","INSERT_A_NUMBER",
"main","46","f","correct","2984","images/large_stimulus.jpg","f","j","large","small","large","incompatible","Tue Jul 21 2020 20:24:08 GMT+0200 (Mitteleuropäische Sommerzeit)","1595355848787","22","male","right","Graduated High School","german","","1595356571845","12.050966666666667","INSERT_A_NUMBER",
"main","47","f","correct","2863","images/large_stimulus.jpg","f","j","large","small","large","incompatible","Tue Jul 21 2020 20:24:08 GMT+0200 (Mitteleuropäische Sommerzeit)","1595355848787","22","male","right","Graduated High School","german","","1595356571845","12.050966666666667","INSERT_A_NUMBER",
"main","48","f","correct","2838","images/large_stimulus.jpg","f","j","large","small","large","incompatible","Tue Jul 21 2020 20:24:08 GMT+0200 (Mitteleuropäische Sommerzeit)","1595355848787","22","male","right","Graduated High School","german","","1595356571845","12.050966666666667","INSERT_A_NUMBER",
"main","49","j","correct","2970","images/small_stimulus.jpg","f","j","large","small","small","incompatible","Tue Jul 21 2020 20:24:08 GMT+0200 (Mitteleuropäische Sommerzeit)","1595355848787","22","male","right","Graduated High School","german","","1595356571845","12.050966666666667","INSERT_A_NUMBER",
"main","50","j","correct","2921","images/small_stimulus.jpg","f","j","large","small","small","incompatible","Tue Jul 21 2020 20:24:08 GMT+0200 (Mitteleuropäische Sommerzeit)","1595355848787","22","male","right","Graduated High School","german","","1595356571845","12.050966666666667","INSERT_A_NUMBER",
"main","51","f","correct","2941","images/large_stimulus.jpg","f","j","large","small","large","incompatible","Tue Jul 21 2020 20:24:08 GMT+0200 (Mitteleuropäische Sommerzeit)","1595355848787","22","male","right","Graduated High School","german","","1595356571845","12.050966666666667","INSERT_A_NUMBER",
"main","52","f","correct","3182","images/large_stimulus.jpg","f","j","large","small","large","incompatible","Tue Jul 21 2020 20:24:08 GMT+0200 (Mitteleuropäische Sommerzeit)","1595355848787","22","male","right","Graduated High School","german","","1595356571845","12.050966666666667","INSERT_A_NUMBER",
"main","53","j","correct","2981","images/small_stimulus.jpg","f","j","large","small","small","incompatible","Tue Jul 21 2020 20:24:08 GMT+0200 (Mitteleuropäische Sommerzeit)","1595355848787","22","male","right","Graduated High School","german","","1595356571845","12.050966666666667","INSERT_A_NUMBER",
"main","54","f","correct","2917","images/large_stimulus.jpg","f","j","large","small","large","incompatible","Tue Jul 21 2020 20:24:08 GMT+0200 (Mitteleuropäische Sommerzeit)","1595355848787","22","male","right","Graduated High School","german","","1595356571845","12.050966666666667","INSERT_A_NUMBER",
"main","55","j","correct","2983","images/small_stimulus.jpg","f","j","large","small","small","incompatible","Tue Jul 21 2020 20:24:08 GMT+0200 (Mitteleuropäische Sommerzeit)","1595355848787","22","male","right","Graduated High School","german","","1595356571845","12.050966666666667","INSERT_A_NUMBER",
"main","56","f","correct","2835","images/large_stimulus.jpg","f","j","large","small","large","incompatible","Tue Jul 21 2020 20:24:08 GMT+0200 (Mitteleuropäische Sommerzeit)","1595355848787","22","male","right","Graduated High School","german","","1595356571845","12.050966666666667","INSERT_A_NUMBER",
"main","57","f","incorrect","2927","images/small_stimulus.jpg","f","j","large","small","small","incompatible","Tue Jul 21 2020 20:24:08 GMT+0200 (Mitteleuropäische Sommerzeit)","1595355848787","22","male","right","Graduated High School","german","","1595356571845","12.050966666666667","INSERT_A_NUMBER",
"main","58","j","correct","2925","images/small_stimulus.jpg","f","j","large","small","small","incompatible","Tue Jul 21 2020 20:24:08 GMT+0200 (Mitteleuropäische Sommerzeit)","1595355848787","22","male","right","Graduated High School","german","","1595356571845","12.050966666666667","INSERT_A_NUMBER",
"main","59","j","correct","2876","images/small_stimulus.jpg","f","j","large","small","small","incompatible","Tue Jul 21 2020 20:24:08 GMT+0200 (Mitteleuropäische Sommerzeit)","1595355848787","22","male","right","Graduated High School","german","","1595356571845","12.050966666666667","INSERT_A_NUMBER",
"main","60","j","correct","2939","images/small_stimulus.jpg","f","j","large","small","small","incompatible","Tue Jul 21 2020 20:24:08 GMT+0200 (Mitteleuropäische Sommerzeit)","1595355848787","22","male","right","Graduated High School","german","","1595356571845","12.050966666666667","INSERT_A_NUMBER",
"practice","1","j","incorrect","3119","images/small_stimulus.jpg","f","j","small","large","small","compatible","Tue Jul 21 2020 20:24:08 GMT+0200 (Mitteleuropäische Sommerzeit)","1595355848787","22","male","right","Graduated High School","german","","1595356571845","12.050966666666667","INSERT_A_NUMBER",
"practice","2","f","correct","3363","images/small_stimulus.jpg","f","j","small","large","small","compatible","Tue Jul 21 2020 20:24:08 GMT+0200 (Mitteleuropäische Sommerzeit)","1595355848787","22","male","right","Graduated High School","german","","1595356571845","12.050966666666667","INSERT_A_NUMBER",
"practice","3","j","correct","3191","images/large_stimulus.jpg","f","j","small","large","large","compatible","Tue Jul 21 2020 20:24:08 GMT+0200 (Mitteleuropäische Sommerzeit)","1595355848787","22","male","right","Graduated High School","german","","1595356571845","12.050966666666667","INSERT_A_NUMBER",
"practice","4","f","correct","3013","images/small_stimulus.jpg","f","j","small","large","small","compatible","Tue Jul 21 2020 20:24:08 GMT+0200 (Mitteleuropäische Sommerzeit)","1595355848787","22","male","right","Graduated High School","german","","1595356571845","12.050966666666667","INSERT_A_NUMBER",
"practice","5","f","correct","2934","images/small_stimulus.jpg","f","j","small","large","small","compatible","Tue Jul 21 2020 20:24:08 GMT+0200 (Mitteleuropäische Sommerzeit)","1595355848787","22","male","right","Graduated High School","german","","1595356571845","12.050966666666667","INSERT_A_NUMBER",
"practice","6","j","correct","2973","images/large_stimulus.jpg","f","j","small","large","large","compatible","Tue Jul 21 2020 20:24:08 GMT+0200 (Mitteleuropäische Sommerzeit)","1595355848787","22","male","right","Graduated High School","german","","1595356571845","12.050966666666667","INSERT_A_NUMBER",
"practice","7","j","correct","2960","images/large_stimulus.jpg","f","j","small","large","large","compatible","Tue Jul 21 2020 20:24:08 GMT+0200 (Mitteleuropäische Sommerzeit)","1595355848787","22","male","right","Graduated High School","german","","1595356571845","12.050966666666667","INSERT_A_NUMBER",
"practice","8","f","correct","2905","images/small_stimulus.jpg","f","j","small","large","small","compatible","Tue Jul 21 2020 20:24:08 GMT+0200 (Mitteleuropäische Sommerzeit)","1595355848787","22","male","right","Graduated High School","german","","1595356571845","12.050966666666667","INSERT_A_NUMBER",
"practice","9","j","correct","2874","images/large_stimulus.jpg","f","j","small","large","large","compatible","Tue Jul 21 2020 20:24:08 GMT+0200 (Mitteleuropäische Sommerzeit)","1595355848787","22","male","right","Graduated High School","german","","1595356571845","12.050966666666667","INSERT_A_NUMBER",
"practice","10","j","correct","2866","images/large_stimulus.jpg","f","j","small","large","large","compatible","Tue Jul 21 2020 20:24:08 GMT+0200 (Mitteleuropäische Sommerzeit)","1595355848787","22","male","right","Graduated High School","german","","1595356571845","12.050966666666667","INSERT_A_NUMBER",
"practice","11","f","correct","2976","images/small_stimulus.jpg","f","j","small","large","small","compatible","Tue Jul 21 2020 20:24:08 GMT+0200 (Mitteleuropäische Sommerzeit)","1595355848787","22","male","right","Graduated High School","german","","1595356571845","12.050966666666667","INSERT_A_NUMBER",
"practice","12","j","correct","2915","images/large_stimulus.jpg","f","j","small","large","large","compatible","Tue Jul 21 2020 20:24:08 GMT+0200 (Mitteleuropäische Sommerzeit)","1595355848787","22","male","right","Graduated High School","german","","1595356571845","12.050966666666667","INSERT_A_NUMBER",
"practice","13","j","correct","2880","images/large_stimulus.jpg","f","j","small","large","large","compatible","Tue Jul 21 2020 20:24:08 GMT+0200 (Mitteleuropäische Sommerzeit)","1595355848787","22","male","right","Graduated High School","german","","1595356571845","12.050966666666667","INSERT_A_NUMBER",
"practice","14","f","correct","2997","images/small_stimulus.jpg","f","j","small","large","small","compatible","Tue Jul 21 2020 20:24:08 GMT+0200 (Mitteleuropäische Sommerzeit)","1595355848787","22","male","right","Graduated High School","german","","1595356571845","12.050966666666667","INSERT_A_NUMBER",
"practice","15","f","correct","2928","images/small_stimulus.jpg","f","j","small","large","small","compatible","Tue Jul 21 2020 20:24:08 GMT+0200 (Mitteleuropäische Sommerzeit)","1595355848787","22","male","right","Graduated High School","german","","1595356571845","12.050966666666667","INSERT_A_NUMBER",
"practice","16","f","correct","2970","images/small_stimulus.jpg","f","j","small","large","small","compatible","Tue Jul 21 2020 20:24:08 GMT+0200 (Mitteleuropäische Sommerzeit)","1595355848787","22","male","right","Graduated High School","german","","1595356571845","12.050966666666667","INSERT_A_NUMBER",
"practice","17","f","correct","2879","images/small_stimulus.jpg","f","j","small","large","small","compatible","Tue Jul 21 2020 20:24:08 GMT+0200 (Mitteleuropäische Sommerzeit)","1595355848787","22","male","right","Graduated High School","german","","1595356571845","12.050966666666667","INSERT_A_NUMBER",
"practice","18","j","correct","2905","images/large_stimulus.jpg","f","j","small","large","large","compatible","Tue Jul 21 2020 20:24:08 GMT+0200 (Mitteleuropäische Sommerzeit)","1595355848787","22","male","right","Graduated High School","german","","1595356571845","12.050966666666667","INSERT_A_NUMBER",
"practice","19","f","correct","2876","images/small_stimulus.jpg","f","j","small","large","small","compatible","Tue Jul 21 2020 20:24:08 GMT+0200 (Mitteleuropäische Sommerzeit)","1595355848787","22","male","right","Graduated High School","german","","1595356571845","12.050966666666667","INSERT_A_NUMBER",
"practice","20","j","correct","2942","images/large_stimulus.jpg","f","j","small","large","large","compatible","Tue Jul 21 2020 20:24:08 GMT+0200 (Mitteleuropäische Sommerzeit)","1595355848787","22","male","right","Graduated High School","german","","1595356571845","12.050966666666667","INSERT_A_NUMBER",
"main","1","f","correct","2909","images/small_stimulus.jpg","f","j","small","large","small","compatible","Tue Jul 21 2020 20:24:08 GMT+0200 (Mitteleuropäische Sommerzeit)","1595355848787","22","male","right","Graduated High School","german","","1595356571845","12.050966666666667","INSERT_A_NUMBER",
"main","2","j","correct","2847","images/large_stimulus.jpg","f","j","small","large","large","compatible","Tue Jul 21 2020 20:24:08 GMT+0200 (Mitteleuropäische Sommerzeit)","1595355848787","22","male","right","Graduated High School","german","","1595356571845","12.050966666666667","INSERT_A_NUMBER",
"main","3","j","correct","2853","images/large_stimulus.jpg","f","j","small","large","large","compatible","Tue Jul 21 2020 20:24:08 GMT+0200 (Mitteleuropäische Sommerzeit)","1595355848787","22","male","right","Graduated High School","german","","1595356571845","12.050966666666667","INSERT_A_NUMBER",
"main","4","f","correct","3045","images/small_stimulus.jpg","f","j","small","large","small","compatible","Tue Jul 21 2020 20:24:08 GMT+0200 (Mitteleuropäische Sommerzeit)","1595355848787","22","male","right","Graduated High School","german","","1595356571845","12.050966666666667","INSERT_A_NUMBER",
"main","5","f","correct","2959","images/small_stimulus.jpg","f","j","small","large","small","compatible","Tue Jul 21 2020 20:24:08 GMT+0200 (Mitteleuropäische Sommerzeit)","1595355848787","22","male","right","Graduated High School","german","","1595356571845","12.050966666666667","INSERT_A_NUMBER",
"main","6","j","correct","2887","images/large_stimulus.jpg","f","j","small","large","large","compatible","Tue Jul 21 2020 20:24:08 GMT+0200 (Mitteleuropäische Sommerzeit)","1595355848787","22","male","right","Graduated High School","german","","1595356571845","12.050966666666667","INSERT_A_NUMBER",
"main","7","f","correct","2965","images/small_stimulus.jpg","f","j","small","large","small","compatible","Tue Jul 21 2020 20:24:08 GMT+0200 (Mitteleuropäische Sommerzeit)","1595355848787","22","male","right","Graduated High School","german","","1595356571845","12.050966666666667","INSERT_A_NUMBER",
"main","8","f","correct","2945","images/small_stimulus.jpg","f","j","small","large","small","compatible","Tue Jul 21 2020 20:24:08 GMT+0200 (Mitteleuropäische Sommerzeit)","1595355848787","22","male","right","Graduated High School","german","","1595356571845","12.050966666666667","INSERT_A_NUMBER",
"main","9","f","correct","3071","images/small_stimulus.jpg","f","j","small","large","small","compatible","Tue Jul 21 2020 20:24:08 GMT+0200 (Mitteleuropäische Sommerzeit)","1595355848787","22","male","right","Graduated High School","german","","1595356571845","12.050966666666667","INSERT_A_NUMBER",
"main","10","j","correct","3001","images/large_stimulus.jpg","f","j","small","large","large","compatible","Tue Jul 21 2020 20:24:08 GMT+0200 (Mitteleuropäische Sommerzeit)","1595355848787","22","male","right","Graduated High School","german","","1595356571845","12.050966666666667","INSERT_A_NUMBER",
"main","11","j","correct","2945","images/large_stimulus.jpg","f","j","small","large","large","compatible","Tue Jul 21 2020 20:24:08 GMT+0200 (Mitteleuropäische Sommerzeit)","1595355848787","22","male","right","Graduated High School","german","","1595356571845","12.050966666666667","INSERT_A_NUMBER",
"main","12","j","correct","2925","images/large_stimulus.jpg","f","j","small","large","large","compatible","Tue Jul 21 2020 20:24:08 GMT+0200 (Mitteleuropäische Sommerzeit)","1595355848787","22","male","right","Graduated High School","german","","1595356571845","12.050966666666667","INSERT_A_NUMBER",
