"trial_type","trial_number","key_pressed","correctness","RT","picture","key1","key2","f","j","expected","Mapping","startDate","startTime","age","gender","handedness","education","languages","comments","endTime","timeSpent","experiment_id",
"main","6","j","correct","2936","images/large_stimulus.jpg","f","j","small","large","large","compatible","Tue Jul 21 2020 20:21:40 GMT+0200 (Central European Summer Time)","1595355700939","21","male","right","Graduated High School","German","WHUAS GUUUUUUUUD","1595356299455","9.975266666666666","INSERT_A_NUMBER",
"main","7","f","correct","3065","images/small_stimulus.jpg","f","j","small","large","small","compatible","Tue Jul 21 2020 20:21:40 GMT+0200 (Central European Summer Time)","1595355700939","21","male","right","Graduated High School","German","WHUAS GUUUUUUUUD","1595356299455","9.975266666666666","INSERT_A_NUMBER",
"main","8","j","correct","2840","images/large_stimulus.jpg","f","j","small","large","large","compatible","Tue Jul 21 2020 20:21:40 GMT+0200 (Central European Summer Time)","1595355700939","21","male","right","Graduated High School","German","WHUAS GUUUUUUUUD","1595356299455","9.975266666666666","INSERT_A_NUMBER",
"main","9","j","correct","2975","images/large_stimulus.jpg","f","j","small","large","large","compatible","Tue Jul 21 2020 20:21:40 GMT+0200 (Central European Summer Time)","1595355700939","21","male","right","Graduated High School","German","WHUAS GUUUUUUUUD","1595356299455","9.975266666666666","INSERT_A_NUMBER",
"main","10","j","correct","3081","images/large_stimulus.jpg","f","j","small","large","large","compatible","Tue Jul 21 2020 20:21:40 GMT+0200 (Central European Summer Time)","1595355700939","21","male","right","Graduated High School","German","WHUAS GUUUUUUUUD","1595356299455","9.975266666666666","INSERT_A_NUMBER",
"main","11","f","correct","3065","images/small_stimulus.jpg","f","j","small","large","small","compatible","Tue Jul 21 2020 20:21:40 GMT+0200 (Central European Summer Time)","1595355700939","21","male","right","Graduated High School","German","WHUAS GUUUUUUUUD","1595356299455","9.975266666666666","INSERT_A_NUMBER",
"main","12","f","correct","3064","images/small_stimulus.jpg","f","j","small","large","small","compatible","Tue Jul 21 2020 20:21:40 GMT+0200 (Central European Summer Time)","1595355700939","21","male","right","Graduated High School","German","WHUAS GUUUUUUUUD","1595356299455","9.975266666666666","INSERT_A_NUMBER",
"main","13","j","correct","2819","images/large_stimulus.jpg","f","j","small","large","large","compatible","Tue Jul 21 2020 20:21:40 GMT+0200 (Central European Summer Time)","1595355700939","21","male","right","Graduated High School","German","WHUAS GUUUUUUUUD","1595356299455","9.975266666666666","INSERT_A_NUMBER",
"main","14","f","correct","2952","images/small_stimulus.jpg","f","j","small","large","small","compatible","Tue Jul 21 2020 20:21:40 GMT+0200 (Central European Summer Time)","1595355700939","21","male","right","Graduated High School","German","WHUAS GUUUUUUUUD","1595356299455","9.975266666666666","INSERT_A_NUMBER",
"main","15","j","correct","2938","images/large_stimulus.jpg","f","j","small","large","large","compatible","Tue Jul 21 2020 20:21:40 GMT+0200 (Central European Summer Time)","1595355700939","21","male","right","Graduated High School","German","WHUAS GUUUUUUUUD","1595356299455","9.975266666666666","INSERT_A_NUMBER",
"main","16","f","correct","2925","images/small_stimulus.jpg","f","j","small","large","small","compatible","Tue Jul 21 2020 20:21:40 GMT+0200 (Central European Summer Time)","1595355700939","21","male","right","Graduated High School","German","WHUAS GUUUUUUUUD","1595356299455","9.975266666666666","INSERT_A_NUMBER",
"main","17","f","correct","2876","images/small_stimulus.jpg","f","j","small","large","small","compatible","Tue Jul 21 2020 20:21:40 GMT+0200 (Central European Summer Time)","1595355700939","21","male","right","Graduated High School","German","WHUAS GUUUUUUUUD","1595356299455","9.975266666666666","INSERT_A_NUMBER",
"main","18","j","correct","2940","images/large_stimulus.jpg","f","j","small","large","large","compatible","Tue Jul 21 2020 20:21:40 GMT+0200 (Central European Summer Time)","1595355700939","21","male","right","Graduated High School","German","WHUAS GUUUUUUUUD","1595356299455","9.975266666666666","INSERT_A_NUMBER",
"main","19","j","correct","3029","images/large_stimulus.jpg","f","j","small","large","large","compatible","Tue Jul 21 2020 20:21:40 GMT+0200 (Central European Summer Time)","1595355700939","21","male","right","Graduated High School","German","WHUAS GUUUUUUUUD","1595356299455","9.975266666666666","INSERT_A_NUMBER",
"main","20","j","correct","2943","images/large_stimulus.jpg","f","j","small","large","large","compatible","Tue Jul 21 2020 20:21:40 GMT+0200 (Central European Summer Time)","1595355700939","21","male","right","Graduated High School","German","WHUAS GUUUUUUUUD","1595356299455","9.975266666666666","INSERT_A_NUMBER",
"main","21","f","correct","2968","images/small_stimulus.jpg","f","j","small","large","small","compatible","Tue Jul 21 2020 20:21:40 GMT+0200 (Central European Summer Time)","1595355700939","21","male","right","Graduated High School","German","WHUAS GUUUUUUUUD","1595356299455","9.975266666666666","INSERT_A_NUMBER",
"main","22","f","correct","3087","images/small_stimulus.jpg","f","j","small","large","small","compatible","Tue Jul 21 2020 20:21:40 GMT+0200 (Central European Summer Time)","1595355700939","21","male","right","Graduated High School","German","WHUAS GUUUUUUUUD","1595356299455","9.975266666666666","INSERT_A_NUMBER",
"main","23","f","correct","2938","images/small_stimulus.jpg","f","j","small","large","small","compatible","Tue Jul 21 2020 20:21:40 GMT+0200 (Central European Summer Time)","1595355700939","21","male","right","Graduated High School","German","WHUAS GUUUUUUUUD","1595356299455","9.975266666666666","INSERT_A_NUMBER",
"main","24","j","correct","2854","images/large_stimulus.jpg","f","j","small","large","large","compatible","Tue Jul 21 2020 20:21:40 GMT+0200 (Central European Summer Time)","1595355700939","21","male","right","Graduated High School","German","WHUAS GUUUUUUUUD","1595356299455","9.975266666666666","INSERT_A_NUMBER",
"main","25","f","correct","2952","images/small_stimulus.jpg","f","j","small","large","small","compatible","Tue Jul 21 2020 20:21:40 GMT+0200 (Central European Summer Time)","1595355700939","21","male","right","Graduated High School","German","WHUAS GUUUUUUUUD","1595356299455","9.975266666666666","INSERT_A_NUMBER",
"main","26","f","correct","3099","images/small_stimulus.jpg","f","j","small","large","small","compatible","Tue Jul 21 2020 20:21:40 GMT+0200 (Central European Summer Time)","1595355700939","21","male","right","Graduated High School","German","WHUAS GUUUUUUUUD","1595356299455","9.975266666666666","INSERT_A_NUMBER",
"main","27","f","correct","3040","images/small_stimulus.jpg","f","j","small","large","small","compatible","Tue Jul 21 2020 20:21:40 GMT+0200 (Central European Summer Time)","1595355700939","21","male","right","Graduated High School","German","WHUAS GUUUUUUUUD","1595356299455","9.975266666666666","INSERT_A_NUMBER",
"main","28","f","correct","3077","images/small_stimulus.jpg","f","j","small","large","small","compatible","Tue Jul 21 2020 20:21:40 GMT+0200 (Central European Summer Time)","1595355700939","21","male","right","Graduated High School","German","WHUAS GUUUUUUUUD","1595356299455","9.975266666666666","INSERT_A_NUMBER",
"main","29","j","correct","2987","images/large_stimulus.jpg","f","j","small","large","large","compatible","Tue Jul 21 2020 20:21:40 GMT+0200 (Central European Summer Time)","1595355700939","21","male","right","Graduated High School","German","WHUAS GUUUUUUUUD","1595356299455","9.975266666666666","INSERT_A_NUMBER",
"main","30","j","correct","3027","images/large_stimulus.jpg","f","j","small","large","large","compatible","Tue Jul 21 2020 20:21:40 GMT+0200 (Central European Summer Time)","1595355700939","21","male","right","Graduated High School","German","WHUAS GUUUUUUUUD","1595356299455","9.975266666666666","INSERT_A_NUMBER",
"main","31","f","correct","2852","images/small_stimulus.jpg","f","j","small","large","small","compatible","Tue Jul 21 2020 20:21:40 GMT+0200 (Central European Summer Time)","1595355700939","21","male","right","Graduated High School","German","WHUAS GUUUUUUUUD","1595356299455","9.975266666666666","INSERT_A_NUMBER",
"main","32","j","correct","2997","images/large_stimulus.jpg","f","j","small","large","large","compatible","Tue Jul 21 2020 20:21:40 GMT+0200 (Central European Summer Time)","1595355700939","21","male","right","Graduated High School","German","WHUAS GUUUUUUUUD","1595356299455","9.975266666666666","INSERT_A_NUMBER",
"main","33","j","correct","2991","images/large_stimulus.jpg","f","j","small","large","large","compatible","Tue Jul 21 2020 20:21:40 GMT+0200 (Central European Summer Time)","1595355700939","21","male","right","Graduated High School","German","WHUAS GUUUUUUUUD","1595356299455","9.975266666666666","INSERT_A_NUMBER",
"main","34","j","correct","2971","images/large_stimulus.jpg","f","j","small","large","large","compatible","Tue Jul 21 2020 20:21:40 GMT+0200 (Central European Summer Time)","1595355700939","21","male","right","Graduated High School","German","WHUAS GUUUUUUUUD","1595356299455","9.975266666666666","INSERT_A_NUMBER",
"main","35","f","correct","2887","images/small_stimulus.jpg","f","j","small","large","small","compatible","Tue Jul 21 2020 20:21:40 GMT+0200 (Central European Summer Time)","1595355700939","21","male","right","Graduated High School","German","WHUAS GUUUUUUUUD","1595356299455","9.975266666666666","INSERT_A_NUMBER",
"main","36","f","correct","2871","images/small_stimulus.jpg","f","j","small","large","small","compatible","Tue Jul 21 2020 20:21:40 GMT+0200 (Central European Summer Time)","1595355700939","21","male","right","Graduated High School","German","WHUAS GUUUUUUUUD","1595356299455","9.975266666666666","INSERT_A_NUMBER",
"main","37","f","correct","2924","images/small_stimulus.jpg","f","j","small","large","small","compatible","Tue Jul 21 2020 20:21:40 GMT+0200 (Central European Summer Time)","1595355700939","21","male","right","Graduated High School","German","WHUAS GUUUUUUUUD","1595356299455","9.975266666666666","INSERT_A_NUMBER",
"main","38","j","correct","2959","images/large_stimulus.jpg","f","j","small","large","large","compatible","Tue Jul 21 2020 20:21:40 GMT+0200 (Central European Summer Time)","1595355700939","21","male","right","Graduated High School","German","WHUAS GUUUUUUUUD","1595356299455","9.975266666666666","INSERT_A_NUMBER",
"main","39","j","correct","2946","images/large_stimulus.jpg","f","j","small","large","large","compatible","Tue Jul 21 2020 20:21:40 GMT+0200 (Central European Summer Time)","1595355700939","21","male","right","Graduated High School","German","WHUAS GUUUUUUUUD","1595356299455","9.975266666666666","INSERT_A_NUMBER",
"main","40","j","correct","3019","images/large_stimulus.jpg","f","j","small","large","large","compatible","Tue Jul 21 2020 20:21:40 GMT+0200 (Central European Summer Time)","1595355700939","21","male","right","Graduated High School","German","WHUAS GUUUUUUUUD","1595356299455","9.975266666666666","INSERT_A_NUMBER",
"main","41","f","correct","3055","images/small_stimulus.jpg","f","j","small","large","small","compatible","Tue Jul 21 2020 20:21:40 GMT+0200 (Central European Summer Time)","1595355700939","21","male","right","Graduated High School","German","WHUAS GUUUUUUUUD","1595356299455","9.975266666666666","INSERT_A_NUMBER",
"main","42","f","correct","3003","images/small_stimulus.jpg","f","j","small","large","small","compatible","Tue Jul 21 2020 20:21:40 GMT+0200 (Central European Summer Time)","1595355700939","21","male","right","Graduated High School","German","WHUAS GUUUUUUUUD","1595356299455","9.975266666666666","INSERT_A_NUMBER",
"main","43","j","correct","2998","images/large_stimulus.jpg","f","j","small","large","large","compatible","Tue Jul 21 2020 20:21:40 GMT+0200 (Central European Summer Time)","1595355700939","21","male","right","Graduated High School","German","WHUAS GUUUUUUUUD","1595356299455","9.975266666666666","INSERT_A_NUMBER",
"main","44","f","correct","3102","images/small_stimulus.jpg","f","j","small","large","small","compatible","Tue Jul 21 2020 20:21:40 GMT+0200 (Central European Summer Time)","1595355700939","21","male","right","Graduated High School","German","WHUAS GUUUUUUUUD","1595356299455","9.975266666666666","INSERT_A_NUMBER",
"main","45","j","correct","3022","images/large_stimulus.jpg","f","j","small","large","large","compatible","Tue Jul 21 2020 20:21:40 GMT+0200 (Central European Summer Time)","1595355700939","21","male","right","Graduated High School","German","WHUAS GUUUUUUUUD","1595356299455","9.975266666666666","INSERT_A_NUMBER",
"main","46","f","correct","2869","images/small_stimulus.jpg","f","j","small","large","small","compatible","Tue Jul 21 2020 20:21:40 GMT+0200 (Central European Summer Time)","1595355700939","21","male","right","Graduated High School","German","WHUAS GUUUUUUUUD","1595356299455","9.975266666666666","INSERT_A_NUMBER",
"main","47","j","correct","2986","images/large_stimulus.jpg","f","j","small","large","large","compatible","Tue Jul 21 2020 20:21:40 GMT+0200 (Central European Summer Time)","1595355700939","21","male","right","Graduated High School","German","WHUAS GUUUUUUUUD","1595356299455","9.975266666666666","INSERT_A_NUMBER",
"main","48","j","correct","2899","images/large_stimulus.jpg","f","j","small","large","large","compatible","Tue Jul 21 2020 20:21:40 GMT+0200 (Central European Summer Time)","1595355700939","21","male","right","Graduated High School","German","WHUAS GUUUUUUUUD","1595356299455","9.975266666666666","INSERT_A_NUMBER",
"main","49","j","correct","2935","images/large_stimulus.jpg","f","j","small","large","large","compatible","Tue Jul 21 2020 20:21:40 GMT+0200 (Central European Summer Time)","1595355700939","21","male","right","Graduated High School","German","WHUAS GUUUUUUUUD","1595356299455","9.975266666666666","INSERT_A_NUMBER",
"main","50","f","correct","2890","images/small_stimulus.jpg","f","j","small","large","small","compatible","Tue Jul 21 2020 20:21:40 GMT+0200 (Central European Summer Time)","1595355700939","21","male","right","Graduated High School","German","WHUAS GUUUUUUUUD","1595356299455","9.975266666666666","INSERT_A_NUMBER",
"main","51","f","correct","2857","images/small_stimulus.jpg","f","j","small","large","small","compatible","Tue Jul 21 2020 20:21:40 GMT+0200 (Central European Summer Time)","1595355700939","21","male","right","Graduated High School","German","WHUAS GUUUUUUUUD","1595356299455","9.975266666666666","INSERT_A_NUMBER",
"main","52","j","correct","2939","images/large_stimulus.jpg","f","j","small","large","large","compatible","Tue Jul 21 2020 20:21:40 GMT+0200 (Central European Summer Time)","1595355700939","21","male","right","Graduated High School","German","WHUAS GUUUUUUUUD","1595356299455","9.975266666666666","INSERT_A_NUMBER",
"main","53","j","correct","3148","images/large_stimulus.jpg","f","j","small","large","large","compatible","Tue Jul 21 2020 20:21:40 GMT+0200 (Central European Summer Time)","1595355700939","21","male","right","Graduated High School","German","WHUAS GUUUUUUUUD","1595356299455","9.975266666666666","INSERT_A_NUMBER",
"main","54","f","correct","2893","images/small_stimulus.jpg","f","j","small","large","small","compatible","Tue Jul 21 2020 20:21:40 GMT+0200 (Central European Summer Time)","1595355700939","21","male","right","Graduated High School","German","WHUAS GUUUUUUUUD","1595356299455","9.975266666666666","INSERT_A_NUMBER",
"main","55","j","correct","3018","images/large_stimulus.jpg","f","j","small","large","large","compatible","Tue Jul 21 2020 20:21:40 GMT+0200 (Central European Summer Time)","1595355700939","21","male","right","Graduated High School","German","WHUAS GUUUUUUUUD","1595356299455","9.975266666666666","INSERT_A_NUMBER",
"main","56","j","correct","3025","images/large_stimulus.jpg","f","j","small","large","large","compatible","Tue Jul 21 2020 20:21:40 GMT+0200 (Central European Summer Time)","1595355700939","21","male","right","Graduated High School","German","WHUAS GUUUUUUUUD","1595356299455","9.975266666666666","INSERT_A_NUMBER",
"main","57","f","correct","2929","images/small_stimulus.jpg","f","j","small","large","small","compatible","Tue Jul 21 2020 20:21:40 GMT+0200 (Central European Summer Time)","1595355700939","21","male","right","Graduated High School","German","WHUAS GUUUUUUUUD","1595356299455","9.975266666666666","INSERT_A_NUMBER",
"main","58","f","correct","2934","images/small_stimulus.jpg","f","j","small","large","small","compatible","Tue Jul 21 2020 20:21:40 GMT+0200 (Central European Summer Time)","1595355700939","21","male","right","Graduated High School","German","WHUAS GUUUUUUUUD","1595356299455","9.975266666666666","INSERT_A_NUMBER",
"main","59","j","correct","2937","images/large_stimulus.jpg","f","j","small","large","large","compatible","Tue Jul 21 2020 20:21:40 GMT+0200 (Central European Summer Time)","1595355700939","21","male","right","Graduated High School","German","WHUAS GUUUUUUUUD","1595356299455","9.975266666666666","INSERT_A_NUMBER",
"main","60","f","correct","2974","images/small_stimulus.jpg","f","j","small","large","small","compatible","Tue Jul 21 2020 20:21:40 GMT+0200 (Central European Summer Time)","1595355700939","21","male","right","Graduated High School","German","WHUAS GUUUUUUUUD","1595356299455","9.975266666666666","INSERT_A_NUMBER",
"practice","1","f","correct","3786","images/large_stimulus.jpg","f","j","large","small","large","incompatible","Tue Jul 21 2020 20:21:40 GMT+0200 (Central European Summer Time)","1595355700939","21","male","right","Graduated High School","German","WHUAS GUUUUUUUUD","1595356299455","9.975266666666666","INSERT_A_NUMBER",
"practice","2","j","correct","3113","images/small_stimulus.jpg","f","j","large","small","small","incompatible","Tue Jul 21 2020 20:21:40 GMT+0200 (Central European Summer Time)","1595355700939","21","male","right","Graduated High School","German","WHUAS GUUUUUUUUD","1595356299455","9.975266666666666","INSERT_A_NUMBER",
"practice","3","j","correct","2972","images/small_stimulus.jpg","f","j","large","small","small","incompatible","Tue Jul 21 2020 20:21:40 GMT+0200 (Central European Summer Time)","1595355700939","21","male","right","Graduated High School","German","WHUAS GUUUUUUUUD","1595356299455","9.975266666666666","INSERT_A_NUMBER",
"practice","4","j","correct","3038","images/small_stimulus.jpg","f","j","large","small","small","incompatible","Tue Jul 21 2020 20:21:40 GMT+0200 (Central European Summer Time)","1595355700939","21","male","right","Graduated High School","German","WHUAS GUUUUUUUUD","1595356299455","9.975266666666666","INSERT_A_NUMBER",
"practice","5","f","correct","3021","images/large_stimulus.jpg","f","j","large","small","large","incompatible","Tue Jul 21 2020 20:21:40 GMT+0200 (Central European Summer Time)","1595355700939","21","male","right","Graduated High School","German","WHUAS GUUUUUUUUD","1595356299455","9.975266666666666","INSERT_A_NUMBER",
"practice","6","j","correct","3350","images/small_stimulus.jpg","f","j","large","small","small","incompatible","Tue Jul 21 2020 20:21:40 GMT+0200 (Central European Summer Time)","1595355700939","21","male","right","Graduated High School","German","WHUAS GUUUUUUUUD","1595356299455","9.975266666666666","INSERT_A_NUMBER",
"practice","7","j","correct","3043","images/small_stimulus.jpg","f","j","large","small","small","incompatible","Tue Jul 21 2020 20:21:40 GMT+0200 (Central European Summer Time)","1595355700939","21","male","right","Graduated High School","German","WHUAS GUUUUUUUUD","1595356299455","9.975266666666666","INSERT_A_NUMBER",
"practice","8","f","correct","2986","images/large_stimulus.jpg","f","j","large","small","large","incompatible","Tue Jul 21 2020 20:21:40 GMT+0200 (Central European Summer Time)","1595355700939","21","male","right","Graduated High School","German","WHUAS GUUUUUUUUD","1595356299455","9.975266666666666","INSERT_A_NUMBER",
"practice","9","j","correct","3233","images/small_stimulus.jpg","f","j","large","small","small","incompatible","Tue Jul 21 2020 20:21:40 GMT+0200 (Central European Summer Time)","1595355700939","21","male","right","Graduated High School","German","WHUAS GUUUUUUUUD","1595356299455","9.975266666666666","INSERT_A_NUMBER",
"practice","10","j","correct","4145","images/small_stimulus.jpg","f","j","large","small","small","incompatible","Tue Jul 21 2020 20:21:40 GMT+0200 (Central European Summer Time)","1595355700939","21","male","right","Graduated High School","German","WHUAS GUUUUUUUUD","1595356299455","9.975266666666666","INSERT_A_NUMBER",
"practice","11","f","correct","2961","images/large_stimulus.jpg","f","j","large","small","large","incompatible","Tue Jul 21 2020 20:21:40 GMT+0200 (Central European Summer Time)","1595355700939","21","male","right","Graduated High School","German","WHUAS GUUUUUUUUD","1595356299455","9.975266666666666","INSERT_A_NUMBER",
"practice","12","j","correct","2958","images/small_stimulus.jpg","f","j","large","small","small","incompatible","Tue Jul 21 2020 20:21:40 GMT+0200 (Central European Summer Time)","1595355700939","21","male","right","Graduated High School","German","WHUAS GUUUUUUUUD","1595356299455","9.975266666666666","INSERT_A_NUMBER",
"practice","13","f","correct","3110","images/large_stimulus.jpg","f","j","large","small","large","incompatible","Tue Jul 21 2020 20:21:40 GMT+0200 (Central European Summer Time)","1595355700939","21","male","right","Graduated High School","German","WHUAS GUUUUUUUUD","1595356299455","9.975266666666666","INSERT_A_NUMBER",
"practice","14","j","correct","3093","images/small_stimulus.jpg","f","j","large","small","small","incompatible","Tue Jul 21 2020 20:21:40 GMT+0200 (Central European Summer Time)","1595355700939","21","male","right","Graduated High School","German","WHUAS GUUUUUUUUD","1595356299455","9.975266666666666","INSERT_A_NUMBER",
"practice","15","j","correct","2904","images/small_stimulus.jpg","f","j","large","small","small","incompatible","Tue Jul 21 2020 20:21:40 GMT+0200 (Central European Summer Time)","1595355700939","21","male","right","Graduated High School","German","WHUAS GUUUUUUUUD","1595356299455","9.975266666666666","INSERT_A_NUMBER",
"practice","16","f","correct","2910","images/large_stimulus.jpg","f","j","large","small","large","incompatible","Tue Jul 21 2020 20:21:40 GMT+0200 (Central European Summer Time)","1595355700939","21","male","right","Graduated High School","German","WHUAS GUUUUUUUUD","1595356299455","9.975266666666666","INSERT_A_NUMBER",
"practice","17","f","correct","3022","images/large_stimulus.jpg","f","j","large","small","large","incompatible","Tue Jul 21 2020 20:21:40 GMT+0200 (Central European Summer Time)","1595355700939","21","male","right","Graduated High School","German","WHUAS GUUUUUUUUD","1595356299455","9.975266666666666","INSERT_A_NUMBER",
"practice","18","j","correct","2995","images/small_stimulus.jpg","f","j","large","small","small","incompatible","Tue Jul 21 2020 20:21:40 GMT+0200 (Central European Summer Time)","1595355700939","21","male","right","Graduated High School","German","WHUAS GUUUUUUUUD","1595356299455","9.975266666666666","INSERT_A_NUMBER",
"practice","19","f","correct","3195","images/large_stimulus.jpg","f","j","large","small","large","incompatible","Tue Jul 21 2020 20:21:40 GMT+0200 (Central European Summer Time)","1595355700939","21","male","right","Graduated High School","German","WHUAS GUUUUUUUUD","1595356299455","9.975266666666666","INSERT_A_NUMBER",
"practice","20","j","correct","3005","images/small_stimulus.jpg","f","j","large","small","small","incompatible","Tue Jul 21 2020 20:21:40 GMT+0200 (Central European Summer Time)","1595355700939","21","male","right","Graduated High School","German","WHUAS GUUUUUUUUD","1595356299455","9.975266666666666","INSERT_A_NUMBER",
"main","1","f","correct","3356","images/large_stimulus.jpg","f","j","large","small","large","incompatible","Tue Jul 21 2020 20:21:40 GMT+0200 (Central European Summer Time)","1595355700939","21","male","right","Graduated High School","German","WHUAS GUUUUUUUUD","1595356299455","9.975266666666666","INSERT_A_NUMBER",
"main","2","f","correct","3015","images/large_stimulus.jpg","f","j","large","small","large","incompatible","Tue Jul 21 2020 20:21:40 GMT+0200 (Central European Summer Time)","1595355700939","21","male","right","Graduated High School","German","WHUAS GUUUUUUUUD","1595356299455","9.975266666666666","INSERT_A_NUMBER",
"main","3","j","correct","3048","images/small_stimulus.jpg","f","j","large","small","small","incompatible","Tue Jul 21 2020 20:21:40 GMT+0200 (Central European Summer Time)","1595355700939","21","male","right","Graduated High School","German","WHUAS GUUUUUUUUD","1595356299455","9.975266666666666","INSERT_A_NUMBER",
"main","4","j","correct","2915","images/small_stimulus.jpg","f","j","large","small","small","incompatible","Tue Jul 21 2020 20:21:40 GMT+0200 (Central European Summer Time)","1595355700939","21","male","right","Graduated High School","German","WHUAS GUUUUUUUUD","1595356299455","9.975266666666666","INSERT_A_NUMBER",
"main","5","f","correct","2930","images/large_stimulus.jpg","f","j","large","small","large","incompatible","Tue Jul 21 2020 20:21:40 GMT+0200 (Central European Summer Time)","1595355700939","21","male","right","Graduated High School","German","WHUAS GUUUUUUUUD","1595356299455","9.975266666666666","INSERT_A_NUMBER",
"main","6","j","correct","2945","images/small_stimulus.jpg","f","j","large","small","small","incompatible","Tue Jul 21 2020 20:21:40 GMT+0200 (Central European Summer Time)","1595355700939","21","male","right","Graduated High School","German","WHUAS GUUUUUUUUD","1595356299455","9.975266666666666","INSERT_A_NUMBER",
"main","7","j","correct","2894","images/small_stimulus.jpg","f","j","large","small","small","incompatible","Tue Jul 21 2020 20:21:40 GMT+0200 (Central European Summer Time)","1595355700939","21","male","right","Graduated High School","German","WHUAS GUUUUUUUUD","1595356299455","9.975266666666666","INSERT_A_NUMBER",
